id,cid,name,description,language
70681994,4300,魔装骑士 德拉格尼斯,「铠甲剑尾战士」＋「独眼盾龙」,cn
7670542,4301,生化植物,地下研究所的试验大失败所产生的怪兽。,cn
33064647,4302,独眼盾龙,身上的盾不仅能保护身体，还能用来突击。,cn
75559356,4303,魔界的机械兵,暗之力制造的机器士兵，疯狂的将敌人破坏。,cn
2957055,4304,魔头邪龙,长有两个头的龙。用两张嘴咬碎敌人。,cn
38942059,4305,音女,擅长操纵声音的少女，能使音符变成镰刀攻击敌人。,cn
85705804,4306,鸭人,尾巴很长的鸟，从空中发起攻击。,cn
61854111,4307,传说之剑,战士族才能装备。1只装备怪兽的攻击力和守备力上升300。,cn
37120512,4308,暗之破神剑,暗属性的怪兽才能装备。装备的怪兽攻击力上升400，守备力下降200。,cn
4614116,4309,暗能量,"恶魔族怪兽才能装备。
①：装备怪兽的攻击力·守备力上升300。",cn
40619825,4310,恶魔之斧,"①：装备怪兽的攻击力上升1000。
②：这张卡从场上送去墓地时，把自己场上1只怪兽解放才能发动。这张卡回到卡组最上面。",cn
77007920,4311,镭射炮机甲铠,昆虫族怪兽才能装备。装备怪兽的攻击力·守备力上升300。,cn
3492538,4312,附火器的机甲铠,"昆虫族怪兽才能装备。
①：装备怪兽的攻击力上升700。",cn
39897277,4313,精灵之光,光属性的怪兽才能装备。装备的怪兽攻击力上升400，守备力下降200。,cn
46009906,4314,猛兽之齿,兽族才能装备。1只装备怪兽的攻击力和守备力上升300。,cn
2370081,4315,钢甲壳,水属性怪兽才能装备。装备怪兽的攻击力上升400，守备力下降200。,cn
39774685,4316,魔菌,植物族才能装备。1只装备怪兽的攻击力·守备力上升300。,cn
65169794,4317,黑项链,"①：装备怪兽的攻击力上升500。
②：这张卡从场上送去墓地的场合发动。给与对方500伤害。",cn
1557499,4318,银之弓矢,天使族才能装备。1只装备怪兽的攻击力·守备力上升300。,cn
38552107,4319,光之角,装备怪兽的守备力上升800。这张卡从场地送入墓地时，若支付500基本分则回到卡组最上面。,cn
64047146,4320,独角兽之角,"①：装备怪兽的攻击力·守备力上升700。
②：这张卡从场上送去墓地的场合发动。这张卡回到卡组最上面。",cn
1435851,4321,龙之秘宝,龙族才能装备。1只装备怪兽的攻击力·守备力上升300。,cn
37820550,4322,电击鞭,雷族才能装备。1只装备怪兽的攻击力·守备力上升300。,cn
63224564,4323,电子紧身衣,"「鹰身女郎」或「鹰身女郎三姐妹」才能装备。
①：装备怪兽的攻击力上升500。",cn
90219263,4324,万华镜-华丽的分身-,①：场上有「鹰身女郎」存在的场合才能发动。从手卡·卡组把1只「鹰身女郎」或者「鹰身女郎三姐妹」特殊召唤。,cn
36607978,4325,魔性之月,兽战士族怪兽才能装备。装备怪兽的攻击力·守备力上升300。,cn
63102017,4326,『守备』封禁,①：以对方场上1只守备表示怪兽为对象才能发动。那只对方怪兽变成表侧攻击表示。,cn
99597615,4327,恶魔之吻,"①：装备怪兽的攻击力上升700。
②：这张卡从场上送去墓地时，支付500基本分才能发动。这张卡回到卡组最上面。",cn
15052462,4328,紫水晶,不死族才能装备。1只装备怪兽的攻击力和守备力上升300。,cn
91595718,4329,秘术之书,魔法师族怪兽才能装备。装备怪兽的攻击力·守备力上升300。,cn
98374133,4330,觉醒,地属性的怪兽才能装备。装备的怪兽攻击力上升400，守备力下降200。,cn
25769732,4331,机械改造工厂,机械族怪兽可以装备。装备怪兽的攻击力·守备力上升300。,cn
51267887,4332,体温上升,恐龙族怪兽可以装备。装备怪兽的攻击力·守备力上升300。,cn
98252586,4333,随风翼,鸟兽族怪兽可以装备。装备怪兽的攻击力·守备力上升300。,cn
77027445,4334,波塞冬之力,水族才能装备。1只装备怪兽的攻击力和守备力上升300。,cn
50045299,4335,龙族封印之壶,只要这张卡在场上存在，场上表侧表示存在的龙族怪兽全部变成守备表示，不能把表示形式变更。,cn
87430998,4336,森,全部昆虫族·兽族·植物族·兽战士族的怪兽攻击力·守备力上升200。,cn
23424603,4337,荒野,全部恐龙族·不死族·岩石族的怪兽攻击力·守备力上升200。,cn
50913601,4338,山,全部龙族·鸟兽族·雷族的怪兽攻击力·守备力上升200。,cn
86318356,4339,草原,全部战士族·兽战士族的怪兽攻击力·守备力上升200。,cn
22702055,4340,海,全部鱼族·海龙族·雷族·水族的怪兽攻击力·守备力上升200。机械族·炎族的怪兽攻击力·守备力下降200。,cn
59197169,4341,暗,场上表侧表示存在的恶魔族·魔法师族怪兽的攻击力·守备力上升200。场上表侧表示存在的天使族怪兽的攻击力·守备力下降200。,cn
53129443,4342,黑洞,①：场上的怪兽全部破坏。,cn
12580477,4343,雷击,①：对方场上的怪兽全部破坏。,cn
58074572,4344,魔族的咖喱,回复200点基本分。,cn
38199696,4345,红色药剂,自己的基本分回复500。,cn
11868825,4346,哥布林的秘药,①：自己回复600基本分。,cn
47852924,4347,天使的鲜血,自己回复800点的基本分。,cn
84257639,4348,治疗之神 迪安·凯特,①：自己回复1000基本分。,cn
76103675,4349,火星,给与对方基本分200分伤害。,cn
46130346,4350,火球,①：给与对方500伤害。,cn
73134081,4351,火刑,给与对方基本分600分的伤害。,cn
19523799,4352,昼夜的大火灾,给与对方基本分800分伤害。,cn
46918794,4353,火炎地狱,对方受到1000分的伤害，自己受到500分的伤害。,cn
72302403,4354,光之护封剑,"这张卡发动后继续留在场上，用对方回合计算的3回合后的对方结束阶段破坏。
①：作为这张卡的发动时的效果处理，对方场上有里侧表示怪兽存在的场合，那些怪兽全部变成表侧表示。
②：只要这张卡在魔法与陷阱区域存在，对方怪兽不能攻击宣言。",cn
18807108,4355,六芒星之咒缚,选择对方场上存在的1只怪兽发动。选择的怪兽不能攻击，也不能把表示形式变更。选择的怪兽破坏时，这张卡破坏。,cn
45895206,4356,消除黑暗的光,对方场上里侧表示的怪兽全部表侧表示。,cn
71280811,4357,宝箱鬼,突袭企图打开宝箱的盗贼。,cn
12829151,4358,女剑士 迦南,像蝴蝶飞舞像蜜蜂蜇人，双手持剑与盾的女战士。,cn
44073668,4359,塔库利米诺斯,身体有鳍，在水中也能自由活动的海龙同类。,cn
71068263,4360,食人玩偶,看起来是个可爱的布娃娃，用拉链的嘴巴蒙上敌人并加以攻击。,cn
7562372,4361,超音速之眼,来自宇宙尽头的杀人机器。用不明金属制作。,cn
33951077,4362,超级战狮,「狮子的仪式」降临。,cn
70345785,4363,三头巨龙,用三个头不断地喷火，使周围一带变成火海！,cn
6740720,4364,圣夜龙,用圣火焰烧尽邪恶，拥有神圣之力的龙。,cn
33734439,4365,2人3脚僵尸,瘦子和胖子，友好的骸骨二人组，走起路来很艰难。,cn
69123138,4366,杰拉,「杰拉的仪式」降临。,cn
5628232,4367,飞企鹅,用看似耳朵一般的头上羽翼在空中飞，很珍奇的企鹅。,cn
32012841,4368,千年盾,据说是从古埃及王家传下来的传说之盾。传闻说再怎么强的攻击也能防住。,cn
68401546,4369,妖精的赠礼,据说能使任何人幸福的魔法一边飞一边散发着。,cn
5405694,4370,混沌战士,「混沌的仪式」降临。,cn
31890399,4371,恶魔镜,「恶魔镜的仪式」降临。,cn
67284908,4372,迷宫壁,出现结界般的厚壁，制造出没有出口的迷宫。,cn
94773007,4373,地雷蜘蛛,这张卡攻击宣言时，猜硬币的正反。猜中的话就继续攻击。猜不中的话自己的基本分减半再攻击。,cn
30778711,4374,影之食尸鬼,自己的墓地每存在1只怪兽，这张卡的攻击力上升100。,cn
63162310,4375,墙壁之影,不用「迷宫变化」的效果不能特殊召唤。,cn
99551425,4376,迷宫的魔战车,「高科技狼」＋「加农炮兵」,cn
25955164,4377,雷魔神-桑迦,对方回合的战斗伤害计算时才能发动。攻击这张卡的怪兽的攻击力变为0。只要这张卡在表侧表示存在这个效果只能使用1次。,cn
62340868,4378,风魔神-修迦,对方回合的战斗伤害计算时才能发动。攻击这张卡的怪兽的攻击力变为0。只要这张卡在表侧表示存在这个效果只能使用1次。,cn
98434877,4379,水魔神-斯迦,对方回合的战斗伤害计算时才能发动。攻击这张卡的怪兽的攻击力变为0。只要这张卡在表侧表示存在这个效果只能使用1次。,cn
25833572,4380,门之守护神,这张卡不能通常召唤。把自己场上的「雷魔神-桑迦」「风魔神-修迦」「水魔神-斯迦」各1只解放的场合可以特殊召唤。,cn
51228280,4381,迷宫的蠕虫,潜在迷路者的地下，捕食经过此处迷路的生物。,cn
97612389,4382,地狱的魔物使,能自由自在地操纵怪兽攻击的怪兽使。,cn
24611934,4383,强化石像怪,得到黑暗力量而被强化的石像怪。注意钩爪！,cn
50005633,4384,复仇的潜行剑士,宿有被干掉的同伴怨念的怪兽。,cn
97590747,4385,灯之魔精,凡是出自呼唤他的主人之口，任何要求都听从的灯之精灵。,cn
23995346,4386,青眼究极龙,「青眼白龙」＋「青眼白龙」＋「青眼白龙」,cn
59383041,4387,卡通鳄鱼,从美国卡通世界中出现的鳄鱼型怪兽。,cn
26378150,4388,粗暴帝王,双手持有的魔人之斧的破坏力相当强大！,cn
62762898,4389,鹦鹉龙,美国喜剧中的龙，不要被可爱的外表所迷惑。,cn
99261403,4390,暗黑兔,美国卡通世界里面的兔子罗杰。经常敏捷而匆忙的行动。,cn
25655502,4391,恶魔箱,「杀人小丑」＋「梦幻小丑」,cn
52040216,4392,鹰身女妖的宠物龙,①：这张卡的攻击力·守备力上升场上的「鹰身女郎」数量×300。,cn
98049915,4393,魔法灯,这张卡可以直接攻击对方玩家。,cn
24433920,4394,单摆刃拷问机械,大型单摆刀刃把对方劈成两半！很恐怖的拷问机械。,cn
51828629,4395,魔导骑士 基尔提亚,「冥界的番人」＋「王座守护者」,cn
87322377,4396,TM-1火箭炮蜘蛛,开着火箭炮乱放一通，爆杀对手的机械蜘蛛。,cn
24311372,4397,恶魔 佐亚,据说会通过金属化来发挥真正力量的怪兽。,cn
50705071,4398,钢铁恶魔 佐亚,这张卡不能通常召唤。把自己场上1只「金属化·魔法反射装甲」所装备给的「恶魔 佐亚」解放的场合可以从卡组特殊召唤。,cn
86100785,4399,区域吞噬者,受到「区域吞噬者」攻击的怪兽，5回合后被破坏。,cn
13599884,4400,铁蝎,机械族以外的怪兽攻击这张卡的场合，那只怪兽（以对方的回合来数）第3个回合的回合结束时破坏。,cn
59983499,4401,舞蹈精灵,配合音乐在天空起舞的妖精，羽毛象锐利的刃物一般。,cn
86088138,4402,耳天使,巨大的耳朵和眼睛能监视周围的一切，相貌可怕的天使。,cn
12472242,4403,百足虫,这张卡可以直接攻击对方玩家。,cn
58861941,4404,巨口,这张卡可以直接攻击对方玩家。,cn
85255550,4405,异国的剑士,受到「异国的剑士」攻击的怪兽，5回合后被破坏。,cn
11250655,4406,水陆的帝王,可以用大嘴向四方喷火的爬虫怪。,cn
48649353,4407,牛鬼,通过黑魔术苏醒的牛之恶魔。从壶中现身。,cn
84133008,4408,眼球怪,支付1000基本分发动。自己墓地存在的1张「融合」回到手卡。,cn
10538007,4409,狮子王,浑身百兽之王般漂亮的鬃毛，身体也很庞大。,cn
47922711,4410,海马兽,半马半鱼的怪兽。以风一般的速度在海中奔驰。,cn
73911410,4411,杀人机器,挥舞着大弯刀的狂暴杀人机器。,cn
10315429,4412,切割机器人,方形的身体内部隐藏着无数刀刃、能切碎一切的机械。,cn
46700124,4413,机械王,每1只在场上表侧表示存在的机械族怪兽，这张卡的攻击力上升100。,cn
72299832,4414,机械巨兵,巨斧的一击可以割开大地。,cn
9293977,4415,金属龙,「钢铁巨神像」＋「下级龙」,cn
45688586,4416,机巧蜘蛛,这张卡攻击的怪兽是暗属性的场合，那只怪兽破坏，伤害的计算适用。,cn
72076281,4417,机械蝙蝠,投下左右翅膀里搭载的爆弹的机械蝙蝠。,cn
8471389,4418,高科技狼,全身由钢铁制成的狼，用锋利的牙齿撕咬敌人。,cn
44865098,4419,机械士兵,护卫机械王的兵队。圆圆的身体到处转动着进行巡逻。,cn
71950093,4420,铁铲粉碎机,善于破坏一切。要注意其双手的大铲。,cn
7359741,4421,机械猎手,听从机械王的命令，在抓住目标前都会紧追不舍的猎捕。,cn
34743446,4422,碎块人,身体部件各为武器，分裂发动袭击。,cn
70138455,4423,炸弹先生,在自己的准备阶段时发动。表侧表示的这张卡作为祭品，选择2只表侧表示的攻击力1000以下的怪兽破坏。,cn
7526150,4424,钢铁魔人,从与异次元相通的洞里出来的钢铁大魔人。,cn
33621868,4425,铁球巨人,振舞着带刺的铁球进行攻击。,cn
69015963,4426,恶魔科学怪人,①：支付5000基本分才能发动。从额外卡组把1只融合怪兽攻击表示特殊召唤。,cn
6400512,4427,突击兵,装备火箭发射器与反坦克火箭炮的实战部队。,cn
32809211,4428,人造人7号,这张卡可以直接攻击对方玩家。,cn
69893315,4429,骰子犰狳,卷起身子就像骰子一样的犰狳。,cn
95288024,4430,天空龙,有着四枚羽翼的鸟的外形的龙，用如刀刃一般的羽毛进行攻击。,cn
31786629,4431,雷龙,①：把这张卡从手卡丢弃才能发动。从卡组把最多2只「雷龙」加入手卡。,cn
68171737,4432,岩石龙,完全由岩石组成的龙。岩石的攻击很强。,cn
94566432,4433,帝王龙,「守城的翼龙」＋「妖精龙」,cn
31560081,4434,神圣魔术师,①：这张卡反转的场合，以自己墓地1张魔法卡为对象发动。那张卡加入手卡。,cn
67959180,4435,任性的女神,①：1回合1次，自己主要阶段才能发动。进行1次投掷硬币，对里表作猜测。猜中的场合，这张卡的攻击力直到回合结束时变成2倍。猜错的场合，这张卡的攻击力直到回合结束时变成一半。,cn
93343894,4436,水之魔导师,用水裹住对方并包围着施以攻击。,cn
20848593,4437,冰水,攻击性美人鱼。使用生长在身体表面的荆刺进行攻击。,cn
66836598,4438,温蒂妮,在水中摇摇晃晃漂浮的妖精。好像可以召唤水龙。,cn
93221206,4439,古代精灵,活了数千年的妖精，能够操纵精灵发动攻击。,cn
29616941,4440,美丽的魔物使,平常难得一见的女性魔物使。鞭子一到手上性格就立即改变。,cn
